Арбузинський район   (центр - смт Арбузинка)
294 с Петрівка
295 с Поріччя
296 с Райдолина
297 с Улянове
Вітовський  район  (центр - м Миколаїв)
Первомайська селищна рада
298 смт Первомайське
299 с-ще Засілля
300 с-ще Квітневе
301 с Новоселівка
Бармашівська сільська рада
302 с Білозірка
Грейгівська сільська рада
303 с-ще Грейгове
304 с Водокачка
305 с Степове
306 с Червоне
Зеленогайська сільська рада
307 с Зелений Гай
308 с Оленівка
Коларівська сільська рада
309 с-ще Каравелове
310 с Добра Надія
311 с-ще Зайчівське
312 с-ще Капустине
313 с Ясна Поляна
Котляревська сільська рада
314 с Котляреве
315 с Новоруське
316 с Шевченкове
Миколаївська сільська рада
317 с Миколаївське
Мирнівська сільська рада
318 с Мирне
Михайло-Ларинська сільська рада
319 с Михайло-Ларине
Мішково-Погорілівська сільська рада
320 с Мішково-Погорілове
321 с-ще Святомиколаївка
Новомиколаївська сільська рада
322 с Новомиколаївка
323 с Костянтинівка
Партизанська сільська рада
324 с Партизанське
325 с Благодатне
Полігонівська сільська рада
326 с-ще Полігон
327 с-ще Водник
Шевченківська сільська рада
328 с Шевченкове
329 с Зоря
330 с-ще Луч
331 с Новогригорівка
"
Об’єднані  територіальні громади
Воскресенська селищна територіальна громада "
 Воскресенська селищна рада
332 смт Воскресенське
333 с-ще Горохівка
 Калинівська сільська рада
334 с Калинівка
 Пересадівська сільська рада
335 с Пересадівка
Галицинівська сільська територіальна громада 
 Галицинівська сільська рада
336 с Галицинове
 Лиманівська сільська рада
337 с Лимани
338 с Лупареве
 Прибузька сільська рада
339 с Прибузьке
340 с-ще Степова Долина
 Українська сільська рада
341 с Українка
Вознесенський район   (центр - м Вознесенськ)
Білоусівська сільська рада
342 с Білоусівка
Вознесенська сільська рада
343 с-ще Вознесенське
344 с Малосолоне
345 с Рацинська Дача
346 с Солдатське
347 с Степове
Григорівська сільська рада
348 с Григорівське
349 с Василівка
Дорошівська сільська рада
350 с Дорошівка
Мічурінська сільська рада
351 с Щербанівське
352 с Трудове
Новогригорівська сільська рада
353 с Новогригорівка
354 с Ракове
Щербанівська сільська рада
355 с Щербані
356 с Новоукраїнка
357 с Троїцьке
358 с Шевченко
"
Об’єднані  територіальні громади
Олександрівська селищна територіальна громада "
 Олександрівська селищна рада
359 смт Олександрівка
360 с Веселий Роздол
361 с Трикратне
 Воронівська сільська рада
362 с Воронівка
 Трикратівська сільська рада
363 с Трикрати
364 с Актове
365 с Вільний Яр
366 с Зоря
Бузька сільська територіальна громада 
 Бузька сільська рада
367 с Бузьке
 Таборівська сільська рада
368 с Таборівка
Прибужанівська сільська територіальна громада 
 Дмитрівська сільська рада
369 с Дмитрівка
370 с Бакай
371 с Новобілоусівка
372 с Рюмівське
 Новосілківська сільська рада
373 с-ще Новосілка
374 с Манне
375 с Нове
376 с Очаківське
 Прибужанівська сільська рада
377 с Прибужани
378 с Вільне
379 с Глюгове
380 с Криворучка
381 с-ще Мартинівське
382 с Мартинівське
 Тімірязєвська сільська рада
383 с-ще Тімірязєвка
384 с Андрійчикове
385 с Вокзал
386 с Кам'яна Балка
 Яструбинівська сільська рада
387 с Яструбинове
388 с Новопристань
Врадіївський район   (центр - смт Врадіївка)
Врадіївська селищна рада
389 смт Врадіївка
Адамівська сільська рада
390 с Адамівка
391 с Новогригорівка
Великовеселівська сільська рада
392 с Великовеселе
393 с Бобрик
394 с Макієве
395 с Новоолексіївка
Доброжанівська сільська рада
396 с Доброжанівка
397 с Богемка
398 с Мар'янівка
399 с Михайлівка
400 с Новомиколаївське
Жовтнева сільська рада
401 с Новомихайлівське
402 с Мала Врадіївка
Іванівська сільська рада
403 с Іванівка
404 с Захарівка
Краснопільська сільська рада
405 с Краснопіль
406 с Веселий Лан
407 с Зимницьке
